Image_name,Caption
im1_1483.gif,ابردين الديموغرافية [55]
im1_1484.svg,خريطة الاتحاد الألماني.
im1_1485.png,مومباسا
im1_1486.JPG,مقاطعة أثينز (أوهايو) courthouse in أثينس
im1_1487.jpg,إبيقور
im1_1488.JPG,مراقب لمعدل ضربات القلب عند المعصم
im1_1489.svg,مملكة أستورياس والممالك المعاصرة في عام 814 م
im1_1490.jpg,سمكة العشب الصخري (الاسم العلمي : Sebastes rastrelliger)، تم اصطياد هذه السمكة قبالة ساحل جوليتا، كاليفورنيا
im1_1491.jpg,صحراء ناميب
im1_1492.jpg,رسم لحمص للويس فرانسوا كاساس يعود للقرن الثامن عشر ميلادي، يظهر الفنان في المقدمة وهو يقوم برسم قلعة حمص وهو محاط بحراسه وبعض السكان المحليين الفضوليين.
im1_1493.jpg,صورة غلاف كتاب شمس المعارف الكبرى
im1_1494.jpg,كان إنجيل كرالس أول ترجمة كاملة للكتاب المقدس إلى اللغة التشيكية من اللغات الأصلية. نُشِرت مجلداته الستة لأول مرة بين عام 1579 وعام 1593.
im1_1495.jpg,ملاعب مدرسة الرجبي ، حيث تم اختراع لعبة كرة القدم للرجبي ، وفقًا للخرافة
im1_1496.jpg,أعمدة دوامة مخدده في الرواق الكبير في أفاميا في سوريا
im1_1497.jpg,إف-15 إي سترايك إيغل تسقط قنبلة موجهة بدقة من نوع جي بي يو-28.
im1_1498.svg,تشكيلة الفيفا للموسم 2012/2013.
im1_1499.jpg,اسم الملك سنوسرت الأول مسجل على أحد جدران معبد آمون بالكرنك
im1_1500.jpg,"جيب فغري نموذجي، وهو مغلق الطرف أو ""يتم استعماله مرة واحدة"". لاحظ الحلقة الموجودة أعلى الكيس على الحافة، وهى مصنوعة من ""التابروير""، وهو نوع من المواد المانعة للتسرب."
im1_1501.jpg,مبنى بيرهيد بكارديف.
im1_1502.jpg,"نموذج للأقواس الخيشومية. الأقواس الخيشومية من I إلى IV، من 1 إلى 4 الجيبات البلعومية (من الداخل) و الثلم البلعومي (من الخارج)
a الحديبة الوحشية
b الحديبة المفردة
c ثقبة عوراء
d القناة الدرقية اللسانية
e الجيب العنقي"
im1_1503.jpg,مقبرة TT 353 لسننموت بالدير البحري ؛ بطول 97 متر و عمق 42 متر.
im1_1504.jpg,مقاتلة من نوع Fiat CR.32 تابعة للفيلق الجوي.
im1_1505.jpg,جوزيه مورينيو، حقق بطولتين في سنة 2004 و2010
im1_1506.JPG,منظر من جبل المداو في ماخر، الصومال.
im1_1507.svg,البسيل المتمم التقليدي المؤدي إلى شلال متمم يتشاركه مع السبيل البديل.
im1_1508.gif,رسم يوضح الفرق بين الفوهة العادية والفوهة المُركبة.
im1_1509.jpg,تمثال الحرية في الجزء العلوي من الهرم مايو، الذي افتتح في عام 1856. وهي تمسك درع الأرجنتين في يدها اليسرى.
im1_1510.jpg,حلقات سوبر راشينج
im1_1511.jpg,بيكر أثناء ورشة عمل في 25 مايو 2011
im1_1512.jpg,باب جامع أمير سلطان.
im1_1513.jpg,جون ديوي في عام 1902
im1_1514.jpg,عمل بحري خلال حصار صور في جنوب لبنان (350 قبل الميلاد). رسم أندريه كاستيغن، 1888-89.
im1_1515.jpg,شرح مستشرق للعبة
im1_1516.jpg,طلاب كلية الأعمال في تيري في زيارة إلى الصين
im1_1517.jpg,دونالد ترامب مع دينيس رودمان
im1_1518.jpg,مكان ميلاد جان دارك هو متحف في الوقت الحاضر.
im1_1519.jpg,بذور اليانسون
im1_1520.png,الشبكة البلورية لمركب كلوريد السيزيوم
im1_1521.jpg,علم فخر المثليين مع كلمتي شالوم وسلام والتي تعنيان سلام في اللغتين العبرية والعربية
im1_1522.JPG,مجموعة صغيرة من حيوانات مها أبو حراب الثلاثين التي أعيد توطينها في السنغال.
im1_1523.jpeg,الشرفات وقد امتلات بأصحابها في طريق موكب الزهور يوم زفاف الملك فاروق والملكة فريدة
im1_1524.JPG,ماري كيفينييمي (يونيو 2010)
im1_1525.jpg,The discovery of ذهب in remote areas was followed by tradesmen.
im1_1526.jpg,حديقة في جفعات شموئيل.
im1_1527.jpg,الحسين بن علي شريف مكة
im1_1528.jpg,نبتة المريميرة (القنطارية)
im1_1529.jpg,طبق من الأرز الصيني
im1_1530.jpg,تمويه سمكة السرجس التي طورته من العيش قرب السرجس
im1_1531.jpg,جان دارك تقود الجيش الفرنسي في العديد من الانتصارات الهامة خلال حرب المائة عام والتي هيئت الطريق أمام النصر النهائي
im1_1532.jpg,بحر ودل في الجزء الشمالي الغربي من القارة القطبية الجنوبية
im1_1533.jpg,السيقان والأوراق
im1_1534.JPG,مبني وزارة الإتصالات في مصر والذي يقع في القرية الذكية
im1_1535.jpg,مير محطة الفضاء السوفياتية والروسية.
im1_1536.jpg,شعار القرية الذي أقيم عام 1977 يصور الطفلين الملونين.
im1_1537.jpg,ذكرى مسيرة 30 ديسمبر في طهران
im1_1538.jpg,الروتوندا
im1_1539.JPG,"أكثر الأساليب الحمراء المعتادة على الجسم البرتقال.
خليج إروال, في نيو ساوث ويلز"
im1_1540.jpg,موسيقيون مصريون قدماء
im1_1541.jpg,"Craggy, 250 m high peaks and smooth plates are jumbled together in a close-up of Conamara Chaos."
im1_1542.png,خريطة قائمة البعثات الدبلوماسية في كمبوديا
im1_1543.jpg,القمر.
im1_1544.JPG,جسر الشيخ عيسى.
im1_1545.jpg,إديث بيشي في ثوب التخرج
im1_1546.jpg,فخ لنبات الإبريق من نوع Nepenthes sp. الموجود في جزيرة ميسول
im1_1547.jpg,Christchurch_Cathedral_(1).jpg
im1_1548.svg,الخريطة الإدارية للولاية
im1_1549.png,موقع جزيرة قوصرة بين إيطاليا وتونس
im1_1550.jpg,يستخدم الكربون المنشط كماز ، لتنقية الهواء من غازات عالقة ضارة.
im1_1551.jpg,الاصفاد الحديثة ، منذ التسعينات
im1_1552.svg,خارطة الجولان بعد فض الاشتباك عام 1974
im1_1553.jpg,مبنى الإدارة في إكسبو شيكاغو، 1893.
im1_1554.jpeg,المدن الرئيسية في الأين
im1_1555.PNG,خريطة لبحر البلطيق
im1_1556.svg,"subdivisions
Electoral Standard of Bavaria (1623-1806).svg Electorate of Bavaria – 3,200,000Flag of Bohemia.svg مملكة بوهيميا – 2,810,000 Archduchy of Austria – 1,820,000Wappen Mark Brandenburg.png مرغريفية براندنبورغ – 1,500,000Wuerttemberg Banner.svg Duchy of Württemberg – 1,350,000Banner of arms of Moravia.svg Margraviate of Moravia – 1,260,000Flag of Electoral Saxony.svg انتخابية ساكسونيا – 1,050,000Banner of Baden (3^2).svg Margraviate of Baden – 912,000Flag of Styria (state).svg دوقية ستيريا – 800,000Flag of Imperial Free City of Trieste.svg Imperial Free City of Trieste – 40,000Flag of Thuringia.svg Thuringian states – 612,000Flag of Tirol and Upper Austria.svg كونتية تيرول – 610,000Wappen Hessen-Darmstadt 1736.jpg لاندغريفية هسن دارمشتات – 520,000Flag of Krain.svg دوقية كارنيولا – 400,000Merchant Ensign of Holstein-Gottorp (Lions sinister).svg دوقية هولشتاين – 350,000قالب:بيانات بلد Mecklenburg-Schwerin – 318,000Flagge Großherzogtümer Mecklenburg.svg دوقية مكلنبورغ شفيرين – 300,000قالب:بيانات بلد Nassau – 270,000Flag of Czech Silesia.svg Austrian Silesia – 250,000Wuerzburgsiebmacher.jpg Bishopric of Würzburg – 250,000Civil flag of Oldenburg.svg دوقية أولدنبورغ  [لغات أخرى]  – 159,000Flagge Fürstentum Reuß ältere Linie.svg إمارة رويس الخط الأكبر – 76,308Flagge Fürstentum Lippe.svg Principality of Lippe – 70,540قالب:بيانات بلد Mecklenburg-Strelitz – 70,000Flag of Anhalt Duchies.png أنهالت دساو – 52,000Flag of Arenberg (1803 - 1810).svg Arenberg – 48,000Flag of Anhalt Duchies.png أنهالت برنبورغ – 35,000Flag of Anhalt Duchies.png أنهالت كوتن – 33,000Flagge Fürstentum Schaumburg-Lippe.svg شاومبورغ ليبه – 20,132Flag of Liechtenstein (1719-1852).svg ليختنشتاين – 5,400Wappen Erzbistum Salzburg.png Archbishopric of Salzburg- 220,000Flag of Hanover (1692).svg Hanover – 777,000Banner of the Electorate of Mainz.svg Electorate of Mainz – 336,000Red St George's Cross.svg Electorate of Trier – 240,000Black St George's Cross.svg انتخابية كولونيا – 238,000Flag of The Electoral Palatinate (1604).svg بالاتينات الانتخابية – 228,000Brunswick-Lüneburg Arms.svg دوقية براونشفايغ لونيبورغ – ?Flag of Lauenburg.svg دوقية ساكسونيا لاونبورغ – ?Flag of the Prince-Bishopric of Münster.svg إمارة مونستر الأسقفية – 350,000Magdeburg-Erzbistum.PNG دوقية ماغدبورغ – 269,000Flag of Hamburg.svg هامبورغ – 150,000Hessen HG flag.svg Hesse-Homburg – ?Flag of the Free City of Lübeck.svg Free City of Lübeck – 45,000Schleswig Arms.svg دوقية شلسفيغ – ?Wappen Bistum Lübeck.png Bishopric of Lübeck – ?Wappen Brandenburg-Ansbach.svg إمارة أنسباخ – 215,000"
im1_1557.jpg,مصفوفات تحت صوتية في محطة رصد صوتي في كاناك، جرينلاند
im1_1558.jpg,جسر عبدون في عمّان، الأردن.
im1_1559.jpg,لافتة لسوراو داخل مطعم في حي Bukit Bintang في كوالا لمبور.
im1_1560.JPG,أحد الجداول في جزيرة ياكو.
im1_1561.png,الشزن ورم حميد من نهايات الغدد العرقية.
im1_1562.png,مسارات المستقبل المنشط بمكاثر البيروكسيسوم من النوع ألفا وغاما.
im1_1563.JPG,صدأ في حاوية
im1_1564.jpg,الرئيس إبراهيم الحمدي، الرئيس الثالث للجمهورية العربية اليمنية
im1_1565.jpg,"Underside of a الشيطان الشائك, an agamid, Western Australia"
im1_1566.jpg,القصبة
im1_1567.jpg,دبابة إيه7في في الجبهة الغربية خلال الحرب العالمية الأولى 1918
im1_1568.jpg,هذا الريش لا يصدر ازعاج وهذا سبب طيرانه الهادئ.
im1_1569.jpg,"بتات سبسيال وفريكاندل سبيسيال مقدمة في ""سناك بار"" هولندي"
im1_1570.jpg,فيل بريديسين
im1_1571.jpg,صاحب حكاية ومستمعوه في فاس.
im1_1572.jpg,طائرة خفيفة - محرك (سيسنا 150L) مع سرعات-V
im1_1573.png,النهاية السفلية لعظم الفخذ الأيمن (نظرة من أسفل).
im1_1574.jpg,عيّنة من معدن الكاسيتريت، وهو المصدر الخام الأشيع للقصدير.
